f[Hz],a[cm/s^2]
4.442969528,2.04575395
4.446873719,3.618689768
4.45077791,4.947079413
4.454682101,5.334876771
4.458586292,4.972241
4.462490484,3.384811667
4.466394675,1.795767933
4.470298866,1.955191017
4.474203057,3.521823228
4.478107248,4.554017774
4.482011439,4.229777833
4.48591563,4.518181574
4.489819822,4.973071364
4.493724013,4.84462716
4.497628204,4.388792436
4.501532395,4.039729763
4.505436586,4.105541588
4.509340777,4.343315451
4.513244968,5.588112272
4.51714916,6.850097152
4.521053351,6.981779796
4.524957542,6.55694622
4.528861733,6.173706933
4.532765924,5.778628402
4.536670115,4.613345692
4.540574307,3.707373751
4.544478498,3.114754017
4.548382689,3.18450269
4.55228688,2.75375685
4.556191071,1.98136613
4.560095262,1.73324789
4.563999453,1.704836662
4.567903645,2.108220425
4.571807836,2.18670049
4.575712027,2.201974995
4.579616218,2.679003442
4.583520409,3.68715547
4.5874246,4.934321206
4.591328791,5.793493897
4.595232983,5.387600897
4.599137174,4.193673965
4.603041365,3.571944642
4.606945556,3.051024849
4.610849747,1.774498129
4.614753938,0.2710438536
4.61865813,1.242148936
4.622562321,2.569677556
4.626466512,3.105787814
4.630370703,1.650562392
4.634274894,1.146405516
4.638179085,2.377109235
4.642083276,2.248829946
4.645987468,1.851636404
4.649891659,2.02572248
4.65379585,2.400046413
4.657700041,2.822149401
4.661604232,3.201891125
4.665508423,3.361083307
4.669412614,2.525878876
4.673316806,1.761369551
4.677220997,1.805544496
4.681125188,1.864621297
4.685029379,2.780100105
4.68893357,2.63355393
4.692837761,1.366312567
4.696741952,0.7324886333
4.700646144,2.350896863
4.704550335,2.805028744
4.708454526,2.970590455
4.712358717,3.253883291
4.716262908,3.261681323
4.720167099,3.181364105
4.724071291,3.225843506
4.727975482,2.642544015
4.731879673,1.452226172
4.735783864,1.407026438
4.739688055,3.997630996
4.743592246,5.550055623
4.747496437,5.982454563
4.751400629,6.12157872
4.75530482,5.307963132
4.759209011,3.862085683
4.763113202,1.839773514
4.767017393,1.04891093
4.770921584,3.496123215
4.774825775,5.663098253
4.778729967,7.259534882
4.782634158,7.506214425
4.786538349,7.375926996
4.79044254,6.384394089
4.794346731,4.629998933
4.798250922,2.966912252
4.802155114,1.791543973
4.806059305,1.571264376
4.809963496,2.186277597
4.813867687,3.407880392
4.817771878,4.644539851
4.821676069,5.317399393
4.82558026,5.328026746
4.829484452,3.899486368
4.833388643,1.426255297
4.837292834,0.9605072591
4.841197025,2.896403947
4.845101216,3.95646876
4.849005407,3.036782587
4.852909598,0.8436758493
4.85681379,2.660783457
4.860717981,4.706221106
4.864622172,4.813488346
4.868526363,3.922633804
4.872430554,1.83905248
4.876334745,1.533966022
4.880238936,2.922144681
4.884143128,3.394680918
4.888047319,3.225714148
4.89195151,3.03365255
4.895855701,3.414434134
4.899759892,4.111938459
4.903664083,4.718997318
4.907568275,5.067601479
4.911472466,4.031110885
4.915376657,2.51391435
4.919280848,1.918982941
4.923185039,1.907342613
4.92708923,1.34654431
4.930993421,2.18452759
4.934897613,3.40340737
4.938801804,4.243009773
4.942705995,4.359669178
4.946610186,3.553684671
4.950514377,2.90110447
4.954418568,2.912046222
4.958322759,3.760919399
4.962226951,4.375331054
4.966131142,4.487806649
4.970035333,3.578270174
4.973939524,2.025099096
4.977843715,1.100352537
4.981747906,0.3199264449
4.985652098,0.6882742675
4.989556289,1.554889568
4.99346048,2.612474827
4.997364671,3.56926138
