f[Hz],a[cm/s^2]
4.515324799,6.208299731
4.519282139,7.647999901
4.523239478,6.355140296
4.527196818,3.858949678
4.531154158,4.607738694
4.535111498,5.496095457
4.539068838,3.363670829
4.543026178,1.453054934
4.546983518,3.474303213
4.550940858,3.117532882
4.554898197,2.326883036
4.558855537,1.460204753
4.562812877,1.072318194
4.566770217,2.661968971
4.570727557,3.508595221
4.574684897,1.999546073
4.578642237,1.182359769
4.582599577,3.512780105
4.586556916,5.278097025
4.590514256,4.495863
4.594471596,1.918288578
4.598428936,0.8886212832
4.602386276,1.277453548
4.606343616,1.530640264
4.610300956,1.148879854
4.614258296,0.4547623047
4.618215635,0.5997590063
4.622172975,1.831983817
4.626130315,2.084123167
4.630087655,2.740937934
4.634044995,3.370818109
4.638002335,2.065788003
4.641959675,0.7774383307
4.645917015,3.211514242
4.649874354,4.369596651
4.653831694,4.415439633
4.657789034,3.965761404
4.661746374,1.817156401
4.665703714,1.336115061
4.669661054,2.786420493
4.673618394,3.641075196
4.677575734,5.715415764
4.681533073,7.568606182
4.685490413,7.262682374
4.689447753,5.031806585
4.693405093,2.683093008
4.697362433,4.124108661
4.701319773,5.006101096
4.705277113,3.353127508
4.709234453,1.713503484
4.713191792,1.166645409
4.717149132,0.800614348
4.721106472,1.934987434
4.725063812,1.927651612
4.729021152,3.873224959
4.732978492,5.036884659
4.736935832,4.638917685
4.740893172,2.927674792
4.744850511,1.749801196
4.748807851,2.533154965
4.752765191,3.184999481
4.756722531,2.135627566
4.760679871,1.58194992
4.764637211,3.396453846
4.768594551,4.075880656
4.772551891,3.112471107
4.77650923,2.293103231
4.78046657,2.028143729
4.78442391,1.138443329
4.78838125,2.838862923
4.79233859,3.924954681
4.79629593,7.274553102
4.80025327,9.399850361
4.80421061,8.902814923
4.80816795,6.002212924
4.812125289,2.013526213
4.816082629,2.181753657
4.820039969,5.131715735
4.823997309,5.701974971
4.827954649,4.706919564
4.831911989,1.911930021
4.835869329,1.309454291
4.839826669,3.110149698
4.843784008,3.914586113
4.847741348,2.64962228
4.851698688,1.379789814
4.855656028,2.512252732
4.859613368,2.259705985
4.863570708,1.407763702
4.867528048,1.728241046
4.871485388,1.273616237
4.875442727,2.167160885
4.879400067,4.865331841
4.883357407,6.109672354
4.887314747,5.27800216
4.891272087,2.692864675
4.895229427,1.213158257
4.899186767,2.512625198
4.903144107,2.187315192
4.907101446,2.7018653
4.911058786,1.810312949
4.915016126,2.932871588
4.918973466,3.06884173
4.922930806,3.098801428
4.926888146,3.14481801
4.930845486,3.979040141
4.934802826,4.310352696
4.938760165,3.005244588
4.942717505,2.481926923
4.946674845,1.587028982
4.950632185,1.451280568
4.954589525,3.462974914
4.958546865,3.146355895
4.962504205,2.078366935
4.966461545,3.502428598
4.970418884,4.773049249
4.974376224,4.118922298
4.978333564,3.533989804
4.982290904,3.211942298
4.986248244,3.753524466
4.990205584,3.227863685
4.994162924,3.033213695
4.998120264,3.403210964
