f[Hz],a[cm/s^2]
4.632879405,1.892296282
4.636890556,1.696454574
4.640901707,0.8208445078
4.644912858,0.4637149239
4.648924009,0.6127623896
4.65293516,1.116286325
4.656946311,1.454375851
4.660957462,1.730899422
4.664968613,1.787848774
4.668979764,1.703004455
4.672990915,1.292851121
4.677002066,0.6823530725
4.681013217,0.5958167518
4.685024368,1.041087552
4.689035519,1.618794177
4.69304667,1.797014087
4.697057821,1.745726014
4.701068972,1.470313842
4.705080123,1.462777356
4.709091274,2.309986092
4.713102425,2.811180451
4.717113576,2.998661522
4.721124727,3.494165959
4.725135878,3.688658283
4.729147029,3.286896766
4.73315818,2.315619807
4.737169331,1.292516058
4.741180482,1.6839646
4.745191633,1.793230615
4.749202784,1.553718458
4.753213935,1.51945835
4.757225086,0.9544211843
4.761236237,0.3892053807
4.765247388,1.664349193
4.769258539,2.925300285
4.77326969,3.208006637
4.777280841,2.336263136
4.781291992,0.9935938792
4.785303143,1.421801021
4.789314294,1.857965699
4.793325445,0.8236627981
4.797336596,0.33159041
4.801347747,0.8091895184
4.805358898,1.040647214
4.809370049,1.609360587
4.8133812,2.069937365
4.817392351,2.146296937
4.821403502,1.721887354
4.825414653,1.521906908
4.829425804,1.532904008
4.833436955,1.462948251
4.837448106,1.820175338
4.841459257,1.62422109
4.845470408,1.496214219
4.849481559,1.815005809
4.85349271,1.6185853
4.857503861,1.063272895
4.861515012,0.5053699815
4.865526163,0.6489595214
4.869537314,0.6267426271
4.873548465,0.8139945396
4.877559616,1.173166061
4.881570767,1.888517073
4.885581918,2.693565073
4.889593069,2.919942362
4.89360422,2.262178087
4.897615371,1.034605754
4.901626522,0.2013133895
4.905637673,1.13634425
4.909648824,1.80076049
4.913659975,1.474568439
4.917671126,1.062193482
4.921682277,2.532817209
4.925693428,3.493712665
4.929704579,3.262837229
4.93371573,2.244100579
4.937726881,1.185005753
4.941738032,0.9172839394
4.945749183,1.248230828
4.949760334,1.820728842
4.953771485,2.082979134
4.957782636,1.486076036
4.961793787,0.5421329528
4.965804938,0.1696592029
4.969816089,0.3378893488
4.97382724,0.5616415404
4.977838391,0.742128786
4.981849542,0.8986151245
4.985860693,1.093542673
4.989871844,1.142200775
4.993882995,1.110294422
4.997894146,1.348077025
